Date,Product,Category,Region,Quantity,Unit_Price,Total_Sales,On_Promotion
2023-07-21,Smartphone,Electronics,East,147,574.15,84399.93,True
2023-07-21,Smartphone,Electronics,West,152,705.28,107202.09,False
2023-07-21,Smartphone,Electronics,North,113,699.66,79061.15,False
2023-07-21,Smartphone,Electronics,South,160,704.14,112662.09,False
2023-07-21,Headphones,Electronics,East,114,169.52,19325.84,False
2023-07-21,Headphones,Electronics,West,97,124.46,12072.42,True
2023-07-21,Headphones,Electronics,North,119,158.5,18861.63,False
2023-07-21,Headphones,Electronics,South,127,158.38,20114.69,False
2023-07-21,Coffee Maker,Appliances,East,159,81.07,12890.63,False
2023-07-21,Coffee Maker,Appliances,West,143,64.35,9202.62,True
2023-07-21,Coffee Maker,Appliances,North,96,79.36,7618.96,False
2023-07-21,Coffee Maker,Appliances,South,147,80.54,11840.08,False
2023-07-21,Blender,Appliances,East,132,41.14,5430.11,True
2023-07-21,Blender,Appliances,West,175,49.55,8671.4,False
2023-07-21,Blender,Appliances,North,162,49.66,8045.72,False
2023-07-21,Blender,Appliances,South,177,49.21,8709.94,False
2023-07-21,Office Chair,Furniture,East,168,201.25,33809.51,False
2023-07-21,Office Chair,Furniture,West,146,197.78,28876.46,False
2023-07-21,Office Chair,Furniture,North,195,159.52,31105.54,True
2023-07-21,Office Chair,Furniture,South,223,162.8,36303.45,True
2023-07-21,Desk,Furniture,East,173,302.93,52406.68,False
2023-07-21,Desk,Furniture,West,190,290.44,55183.27,False
2023-07-21,Desk,Furniture,North,98,297.19,29124.52,False
2023-07-21,Desk,Furniture,South,145,297.9,43195.06,False
2023-07-22,Laptop,Electronics,East,65,1010.89,65708.03,False
2023-07-22,Laptop,Electronics,West,72,805.17,57972.48,True
2023-07-22,Laptop,Electronics,North,68,1009.83,68668.27,False
2023-07-22,Laptop,Electronics,South,83,990.84,82240.04,False
2023-07-22,Smartphone,Electronics,East,63,703.39,44313.61,False
2023-07-22,Smartphone,Electronics,West,67,688.16,46106.52,False
2023-07-22,Smartphone,Electronics,North,89,708.9,63091.78,False
2023-07-22,Smartphone,Electronics,South,70,720.25,50417.34,False
2023-07-22,Headphones,Electronics,East,59,161.05,9502.22,False
2023-07-22,Headphones,Electronics,West,104,163.36,16989.48,False
2023-07-22,Headphones,Electronics,North,93,160.93,14966.84,False
2023-07-22,Headphones,Electronics,South,86,164.34,14133.33,False
2023-07-22,Coffee Maker,Appliances,East,72,77.4,5572.72,False
2023-07-22,Coffee Maker,Appliances,West,97,78.96,7658.8,False
2023-07-22,Coffee Maker,Appliances,North,76,79.77,6062.87,False
2023-07-22,Coffee Maker,Appliances,South,87,80.37,6991.96,False
2023-07-22,Blender,Appliances,East,98,50.48,4946.89,False
2023-07-22,Blender,Appliances,West,130,50.86,6612.02,False
2023-07-22,Blender,Appliances,North,131,50.71,6642.45,False
2023-07-22,Blender,Appliances,South,131,39.79,5212.67,True
2023-07-22,Office Chair,Furniture,East,103,201.87,20793.05,False
2023-07-22,Office Chair,Furniture,West,98,199.92,19592.15,False
2023-07-22,Office Chair,Furniture,North,112,200.24,22427.34,False
2023-07-22,Office Chair,Furniture,South,102,195.21,19911.25,False
2023-07-22,Desk,Furniture,East,100,301.02,30101.74,False
2023-07-22,Desk,Furniture,West,98,297.29,29134.85,False
2023-07-22,Desk,Furniture,North,121,296.37,35860.94,False
2023-07-22,Desk,Furniture,South,103,237.18,24429.07,True
2023-07-23,Laptop,Electronics,East,132,989.43,130605.38,False
2023-07-23,Laptop,Electronics,West,113,1015.79,114784.04,False
2023-07-23,Laptop,Electronics,North,90,983.34,88500.42,False
2023-07-23,Laptop,Electronics,South,83,989.7,82145.23,False
2023-07-23,Smartphone,Electronics,East,62,713.8,44255.66,False
2023-07-23,Smartphone,Electronics,West,74,688.47,50946.7,False
2023-07-23,Smartphone,Electronics,North,109,700.58,76363.06,False
2023-07-23,Smartphone,Electronics,South,83,696.67,57823.99,False
2023-07-23,Headphones,Electronics,East,93,130.03,12093.13,True
2023-07-23,Headphones,Electronics,West,93,163.54,15209.12,False
2023-07-23,Headphones,Electronics,North,70,164.29,11500.06,False
2023-07-23,Headphones,Electronics,South,77,159.8,12304.84,False
2023-07-23,Coffee Maker,Appliances,East,82,75.58,6197.39,False
2023-07-23,Coffee Maker,Appliances,West,86,80.83,6951.66,False
2023-07-23,Coffee Maker,Appliances,North,92,75.94,6986.5,False
2023-07-23,Coffee Maker,Appliances,South,88,79.92,7032.69,False
2023-07-23,Blender,Appliances,East,112,49.96,5595.64,False
2023-07-23,Blender,Appliances,West,158,51.19,8088.11,False
2023-07-23,Blender,Appliances,North,129,49.75,6418.27,False
2023-07-23,Blender,Appliances,South,58,49.49,2870.48,False
2023-07-23,Office Chair,Furniture,East,103,198.1,20404.31,False
2023-07-23,Office Chair,Furniture,West,101,196.99,19895.59,False
2023-07-23,Office Chair,Furniture,North,117,202.2,23656.87,False
2023-07-23,Office Chair,Furniture,South,101,199.51,20150.98,False
2023-07-23,Desk,Furniture,East,63,302.35,19048.34,False
2023-07-23,Desk,Furniture,West,82,299.09,24525.72,False
2023-07-23,Desk,Furniture,North,99,310.73,30761.9,False
2023-07-23,Desk,Furniture,South,106,300.09,31809.69,False
2023-07-24,Laptop,Electronics,East,141,995.41,140353.15,False
2023-07-24,Laptop,Electronics,West,197,1020.11,200962.62,False
2023-07-24,Laptop,Electronics,North,95,1033.51,98183.78,False
2023-07-24,Laptop,Electronics,South,121,1014.64,122771.37,False
2023-07-24,Smartphone,Electronics,East,113,712.74,80539.2,False
2023-07-24,Smartphone,Electronics,West,191,680.61,129995.73,False
2023-07-24,Smartphone,Electronics,North,138,698.73,96425.27,False
2023-07-24,Smartphone,Electronics,South,107,558.47,59756.41,True
2023-07-24,Headphones,Electronics,East,153,166.29,25442.26,False
2023-07-24,Headphones,Electronics,West,97,158.24,15349.65,False
2023-07-24,Headphones,Electronics,North,115,156.22,17965.03,False
2023-07-24,Headphones,Electronics,South,137,157.32,21553.41,False
2023-07-24,Coffee Maker,Appliances,East,84,78.24,6571.87,False
2023-07-24,Coffee Maker,Appliances,West,120,79.59,9550.25,False
2023-07-24,Coffee Maker,Appliances,North,121,63.6,7695.59,True
2023-07-24,Coffee Maker,Appliances,South,116,80.82,9375.53,False
2023-07-24,Blender,Appliances,East,245,49.14,12038.66,False
2023-07-24,Blender,Appliances,West,168,48.45,8139.28,False
2023-07-24,Blender,Appliances,North,205,50.27,10306.09,False
2023-07-24,Blender,Appliances,South,155,48.98,7592.6,False
2023-07-24,Office Chair,Furniture,East,207,206.42,42729.35,False
2023-07-24,Office Chair,Furniture,West,157,201.07,31567.85,False
2023-07-24,Office Chair,Furniture,North,107,200.09,21409.48,False
2023-07-24,Office Chair,Furniture,South,164,165.23,27097.27,True
2023-07-24,Desk,Furniture,East,116,299.56,34748.43,False
2023-07-24,Desk,Furniture,West,164,306.24,50222.78,False
2023-07-24,Desk,Furniture,North,238,307.14,73100.42,False
2023-07-24,Desk,Furniture,South,157,298.78,46907.73,False
2023-07-25,Laptop,Electronics,East,147,1020.17,149964.94,False
2023-07-25,Laptop,Electronics,West,137,1024.81,140398.77,False
2023-07-25,Laptop,Electronics,North,83,1004.86,83403.58,False
2023-07-25,Laptop,Electronics,South,166,1020.61,169421.37,False
2023-07-25,Smartphone,Electronics,East,103,551.21,56774.64,True
2023-07-25,Smartphone,Electronics,West,111,678.69,75334.62,False
2023-07-25,Smartphone,Electronics,North,110,725.05,79755.14,False
2023-07-25,Smartphone,Electronics,South,143,694.82,99359.35,False
2023-07-25,Headphones,Electronics,East,118,158.68,18724.58,False
2023-07-25,Headphones,Electronics,West,130,156.86,20392.02,False
2023-07-25,Headphones,Electronics,North,81,159.54,12923.03,False
2023-07-25,Headphones,Electronics,South,136,126.16,17157.2,True
2023-07-25,Coffee Maker,Appliances,East,105,79.95,8395.19,False
2023-07-25,Coffee Maker,Appliances,West,146,78.91,11520.87,False
2023-07-25,Coffee Maker,Appliances,North,140,81.18,11365.01,False
2023-07-25,Coffee Maker,Appliances,South,149,81.78,12185.52,False
2023-07-25,Blender,Appliances,East,183,50.2,9187.25,False
2023-07-25,Blender,Appliances,West,202,50.25,10149.75,False
2023-07-25,Blender,Appliances,North,186,39.38,7325.23,True
2023-07-25,Blender,Appliances,South,129,51.45,6636.86,False
2023-07-25,Office Chair,Furniture,East,173,202.22,34984.77,False
2023-07-25,Office Chair,Furniture,West,115,203.29,23377.91,False
2023-07-25,Office Chair,Furniture,North,131,196.99,25805.88,False
2023-07-25,Office Chair,Furniture,South,132,206.88,27307.99,False
2023-07-25,Desk,Furniture,East,166,298.65,49575.84,False
2023-07-25,Desk,Furniture,West,169,310.54,52480.69,False
2023-07-25,Desk,Furniture,North,99,309.28,30618.28,False
2023-07-25,Desk,Furniture,South,105,298.51,31343.43,False
2023-07-26,Laptop,Electronics,East,138,1017.13,140363.65,False
2023-07-26,Laptop,Electronics,West,149,1028.98,153317.36,False
2023-07-26,Laptop,Electronics,North,117,1045.18,122286.25,False
2023-07-26,Laptop,Electronics,South,129,821.81,106013.3,True
2023-07-26,Smartphone,Electronics,East,119,701.11,83432.35,False
2023-07-26,Smartphone,Electronics,West,82,695.96,57068.53,False
2023-07-26,Smartphone,Electronics,North,122,721.64,88039.5,False
2023-07-26,Smartphone,Electronics,South,115,692.03,79583.51,False
2023-07-26,Headphones,Electronics,East,186,165.99,30873.73,False
2023-07-26,Headphones,Electronics,West,107,160.36,17159.0,False
2023-07-26,Headphones,Electronics,North,102,160.25,16345.1,False
2023-07-26,Headphones,Electronics,South,87,162.63,14149.24,False
2023-07-26,Coffee Maker,Appliances,East,99,82.7,8187.33,False
2023-07-26,Coffee Maker,Appliances,West,126,79.5,10016.9,False
2023-07-26,Coffee Maker,Appliances,North,114,81.11,9246.26,False
2023-07-26,Coffee Maker,Appliances,South,123,77.81,9571.16,False
2023-07-26,Blender,Appliances,East,231,49.77,11497.64,False
2023-07-26,Blender,Appliances,West,114,47.77,5446.14,False
2023-07-26,Blender,Appliances,North,185,48.93,9052.86,False
2023-07-26,Blender,Appliances,South,222,50.45,11200.45,False
2023-07-26,Office Chair,Furniture,East,173,198.29,34304.05,False
2023-07-26,Office Chair,Furniture,West,142,194.61,27634.72,False
2023-07-26,Office Chair,Furniture,North,146,203.71,29742.14,False
2023-07-26,Office Chair,Furniture,South,188,191.93,36081.94,False
2023-07-26,Desk,Furniture,East,191,291.89,55750.13,False
2023-07-26,Desk,Furniture,West,119,318.42,37891.67,False
2023-07-26,Desk,Furniture,North,166,297.63,49405.77,False
2023-07-26,Desk,Furniture,South,154,241.32,37163.87,True
2023-07-27,Laptop,Electronics,East,145,1028.43,149122.0,False
2023-07-27,Laptop,Electronics,West,137,1007.82,138070.74,False
2023-07-27,Laptop,Electronics,North,115,985.79,113366.23,False
2023-07-27,Laptop,Electronics,South,107,979.43,104799.04,False
2023-07-27,Smartphone,Electronics,East,153,697.36,106696.64,False
2023-07-27,Smartphone,Electronics,West,121,695.75,84185.9,False
2023-07-27,Smartphone,Electronics,North,87,701.18,61002.41,False
2023-07-27,Smartphone,Electronics,South,105,674.41,70813.01,False
2023-07-27,Headphones,Electronics,East,83,156.65,13002.28,False
2023-07-27,Headphones,Electronics,West,110,162.12,17832.71,False
2023-07-27,Headphones,Electronics,North,76,160.26,12179.5,False
2023-07-27,Headphones,Electronics,South,114,127.84,14573.32,True
2023-07-27,Coffee Maker,Appliances,East,134,77.47,10381.05,False
2023-07-27,Coffee Maker,Appliances,West,169,82.26,13901.33,False
2023-07-27,Coffee Maker,Appliances,North,158,82.64,13056.66,False
2023-07-27,Coffee Maker,Appliances,South,113,78.44,8863.62,False
2023-07-27,Blender,Appliances,East,277,48.42,13412.61,False
2023-07-27,Blender,Appliances,West,113,50.11,5662.97,False
2023-07-27,Blender,Appliances,North,186,48.04,8935.49,False
2023-07-27,Blender,Appliances,South,220,39.68,8730.68,True
2023-07-27,Office Chair,Furniture,East,150,200.71,30107.04,False
2023-07-27,Office Chair,Furniture,West,165,204.92,33812.12,False
2023-07-27,Office Chair,Furniture,North,125,203.6,25449.54,False
2023-07-27,Office Chair,Furniture,South,99,200.9,19888.63,False
2023-07-27,Desk,Furniture,East,123,296.52,36471.74,False
2023-07-27,Desk,Furniture,West,113,304.15,34369.04,False
2023-07-27,Desk,Furniture,North,126,235.65,29691.46,True
2023-07-27,Desk,Furniture,South,186,296.87,55218.03,False
2023-07-28,Laptop,Electronics,East,90,985.15,88663.62,False
2023-07-28,Laptop,Electronics,West,178,768.37,136770.37,True
2023-07-28,Laptop,Electronics,North,140,987.67,138273.54,False
2023-07-28,Laptop,Electronics,South,94,1003.07,94288.29,False
2023-07-28,Smartphone,Electronics,East,144,690.52,99435.03,False
2023-07-28,Smartphone,Electronics,West,143,685.6,98040.47,False
2023-07-28,Smartphone,Electronics,North,79,684.76,54095.97,False
2023-07-28,Smartphone,Electronics,South,100,692.37,69236.61,False
2023-07-28,Headphones,Electronics,East,108,162.62,17563.28,False
2023-07-28,Headphones,Electronics,West,134,163.96,21970.75,False
2023-07-28,Headphones,Electronics,North,148,130.32,19288.05,True
2023-07-28,Headphones,Electronics,South,145,160.83,23320.98,False
2023-07-28,Coffee Maker,Appliances,East,132,81.77,10793.57,False
2023-07-28,Coffee Maker,Appliances,West,172,81.73,14057.26,False
2023-07-28,Coffee Maker,Appliances,North,96,79.7,7651.44,False
2023-07-28,Coffee Maker,Appliances,South,139,81.01,11260.34,False
2023-07-28,Blender,Appliances,East,168,50.71,8519.33,False
2023-07-28,Blender,Appliances,West,276,47.94,13232.33,False
2023-07-28,Blender,Appliances,North,184,50.99,9382.6,False
2023-07-28,Blender,Appliances,South,208,50.54,10513.18,False
2023-07-28,Office Chair,Furniture,East,129,204.13,26332.64,False
2023-07-28,Office Chair,Furniture,West,171,203.33,34770.06,False
2023-07-28,Office Chair,Furniture,North,185,198.42,36707.05,False
2023-07-28,Office Chair,Furniture,South,133,165.6,22024.3,True
2023-07-28,Desk,Furniture,East,108,292.82,31624.79,False
2023-07-28,Desk,Furniture,West,143,311.81,44588.48,False
2023-07-28,Desk,Furniture,North,149,293.63,43751.42,False
2023-07-28,Desk,Furniture,South,220,293.17,64497.89,False
2023-07-29,Laptop,Electronics,East,95,999.51,94953.12,False
2023-07-29,Laptop,Electronics,West,76,1033.12,78516.83,False
2023-07-29,Laptop,Electronics,North,81,838.76,67939.67,True
2023-07-29,Laptop,Electronics,South,86,1028.63,88461.96,False
2023-07-29,Smartphone,Electronics,East,73,677.43,49452.12,False
2023-07-29,Smartphone,Electronics,West,66,697.39,46027.72,False
2023-07-29,Smartphone,Electronics,North,95,689.05,65459.59,False
2023-07-29,Smartphone,Electronics,South,87,685.09,59603.14,False
2023-07-29,Headphones,Electronics,East,108,161.36,17426.92,False
2023-07-29,Headphones,Electronics,West,105,158.74,16668.21,False
2023-07-29,Headphones,Electronics,North,71,160.66,11407.21,False
2023-07-29,Headphones,Electronics,South,100,163.52,16351.99,False
2023-07-29,Coffee Maker,Appliances,East,68,64.41,4380.05,True
2023-07-29,Coffee Maker,Appliances,West,54,63.22,3413.75,True
2023-07-29,Coffee Maker,Appliances,North,63,81.19,5114.92,False
2023-07-29,Coffee Maker,Appliances,South,80,77.98,6238.43,False
2023-07-29,Blender,Appliances,East,60,49.83,2989.62,False
2023-07-29,Blender,Appliances,West,135,38.74,5230.03,True
2023-07-29,Blender,Appliances,North,106,49.18,5212.84,False
2023-07-29,Blender,Appliances,South,162,50.04,8106.7,False
2023-07-29,Office Chair,Furniture,East,120,203.75,24449.51,False
2023-07-29,Office Chair,Furniture,West,173,197.13,34103.28,False
2023-07-29,Office Chair,Furniture,North,115,205.93,23682.45,False
2023-07-29,Office Chair,Furniture,South,140,205.93,28829.89,False
2023-07-29,Desk,Furniture,East,111,297.78,33053.9,False
2023-07-29,Desk,Furniture,West,144,304.36,43828.17,False
2023-07-29,Desk,Furniture,North,110,301.85,33203.62,False
2023-07-29,Desk,Furniture,South,74,237.04,17541.25,True
2023-07-30,Laptop,Electronics,East,106,993.16,105274.72,False
2023-07-30,Laptop,Electronics,West,106,1004.39,106465.06,False
2023-07-30,Laptop,Electronics,North,98,1001.25,98122.88,False
2023-07-30,Laptop,Electronics,South,98,989.1,96932.0,False
2023-07-30,Smartphone,Electronics,East,120,681.25,81750.44,False
2023-07-30,Smartphone,Electronics,West,99,703.96,69691.62,False
2023-07-30,Smartphone,Electronics,North,71,570.68,40518.17,True
2023-07-30,Smartphone,Electronics,South,62,686.02,42533.34,False
2023-07-30,Headphones,Electronics,East,76,165.14,12550.79,False
2023-07-30,Headphones,Electronics,West,109,160.39,17482.43,False
2023-07-30,Headphones,Electronics,North,66,163.18,10769.64,False
2023-07-30,Headphones,Electronics,South,87,165.39,14389.13,False
2023-07-30,Coffee Maker,Appliances,East,74,80.51,5957.93,False
2023-07-30,Coffee Maker,Appliances,West,78,80.78,6300.73,False
2023-07-30,Coffee Maker,Appliances,North,117,62.06,7260.82,True
2023-07-30,Coffee Maker,Appliances,South,86,79.08,6800.88,False
2023-07-30,Blender,Appliances,East,81,49.19,3984.79,False
2023-07-30,Blender,Appliances,West,116,51.15,5933.72,False
2023-07-30,Blender,Appliances,North,129,49.27,6356.17,False
2023-07-30,Blender,Appliances,South,104,49.33,5129.82,False
2023-07-30,Office Chair,Furniture,East,118,160.33,18919.24,True
2023-07-30,Office Chair,Furniture,West,138,204.87,28271.99,False
2023-07-30,Office Chair,Furniture,North,118,195.07,23018.79,False
2023-07-30,Office Chair,Furniture,South,130,205.82,26756.53,False
2023-07-30,Desk,Furniture,East,131,293.8,38487.57,False
2023-07-30,Desk,Furniture,West,116,306.96,35606.84,False
2023-07-30,Desk,Furniture,North,95,304.11,28890.71,False
2023-07-30,Desk,Furniture,South,116,294.72,34186.98,False
2023-07-31,Laptop,Electronics,East,127,1033.96,131312.77,False
2023-07-31,Laptop,Electronics,West,135,1000.82,135110.39,False
2023-07-31,Laptop,Electronics,North,84,954.8,80203.43,False
2023-07-31,Laptop,Electronics,South,160,1006.87,161099.62,False
2023-07-31,Smartphone,Electronics,East,156,704.59,109916.46,False
2023-07-31,Smartphone,Electronics,West,105,728.3,76471.56,False
2023-07-31,Smartphone,Electronics,North,109,683.59,74511.73,False
2023-07-31,Smartphone,Electronics,South,68,725.94,49364.14,False
2023-07-31,Headphones,Electronics,East,155,161.55,25039.93,False
2023-07-31,Headphones,Electronics,West,123,166.04,20422.91,False
2023-07-31,Headphones,Electronics,North,100,154.49,15448.98,False
2023-07-31,Headphones,Electronics,South,119,155.13,18460.08,False
2023-07-31,Coffee Maker,Appliances,East,113,80.0,9040.55,False
2023-07-31,Coffee Maker,Appliances,West,144,81.44,11727.94,False
2023-07-31,Coffee Maker,Appliances,North,111,80.09,8890.1,False
2023-07-31,Coffee Maker,Appliances,South,129,82.96,10701.88,False
2023-07-31,Blender,Appliances,East,107,50.02,5352.17,False
2023-07-31,Blender,Appliances,West,207,50.51,10456.56,False
2023-07-31,Blender,Appliances,North,168,49.78,8362.67,False
2023-07-31,Blender,Appliances,South,169,48.6,8213.83,False
2023-07-31,Office Chair,Furniture,East,148,200.66,29697.4,False
2023-07-31,Office Chair,Furniture,West,138,195.29,26950.7,False
2023-07-31,Office Chair,Furniture,North,127,201.57,25599.74,False
2023-07-31,Office Chair,Furniture,South,118,208.5,24602.85,False
2023-07-31,Desk,Furniture,East,131,311.37,40789.37,False
2023-07-31,Desk,Furniture,West,134,307.0,41138.32,False
2023-07-31,Desk,Furniture,North,135,301.14,40654.46,False
2023-07-31,Desk,Furniture,South,111,299.31,33223.24,False
2023-08-01,Laptop,Electronics,East,234,1007.08,235656.27,False
2023-08-01,Laptop,Electronics,West,277,991.88,274749.47,False
2023-08-01,Laptop,Electronics,North,225,1006.55,226472.92,False
2023-08-01,Laptop,Electronics,South,142,1010.03,143424.25,False
2023-08-01,Smartphone,Electronics,East,98,664.24,65095.49,False
2023-08-01,Smartphone,Electronics,West,105,715.34,75111.11,False
2023-08-01,Smartphone,Electronics,North,116,568.16,65906.66,True
2023-08-01,Smartphone,Electronics,South,113,680.61,76908.82,False
2023-08-01,Headphones,Electronics,East,121,156.05,18881.61,False
2023-08-01,Headphones,Electronics,West,130,161.41,20983.83,False
2023-08-01,Headphones,Electronics,North,140,159.42,22318.27,False
2023-08-01,Headphones,Electronics,South,125,158.12,19764.96,False
2023-08-01,Coffee Maker,Appliances,East,66,81.39,5371.91,False
2023-08-01,Coffee Maker,Appliances,West,86,80.41,6915.13,False
2023-08-01,Coffee Maker,Appliances,North,98,78.63,7705.89,False
2023-08-01,Coffee Maker,Appliances,South,118,82.55,9741.07,False
2023-08-01,Blender,Appliances,East,116,50.53,5861.97,False
2023-08-01,Blender,Appliances,West,194,49.33,9570.41,False
2023-08-01,Blender,Appliances,North,134,49.57,6642.36,False
2023-08-01,Blender,Appliances,South,172,48.49,8339.85,False
2023-08-01,Office Chair,Furniture,East,109,200.82,21889.08,False
2023-08-01,Office Chair,Furniture,West,191,204.32,39024.38,False
2023-08-01,Office Chair,Furniture,North,74,196.65,14552.35,False
2023-08-01,Office Chair,Furniture,South,153,193.39,29588.5,False
2023-08-01,Desk,Furniture,East,166,240.4,39906.31,True
2023-08-01,Desk,Furniture,West,173,302.02,52249.72,False
2023-08-01,Desk,Furniture,North,122,303.98,37085.37,False
2023-08-01,Desk,Furniture,South,182,286.76,52190.97,False
2023-08-02,Laptop,Electronics,East,144,1013.44,145935.67,False
2023-08-02,Laptop,Electronics,West,236,1015.84,239737.71,False
2023-08-02,Laptop,Electronics,North,174,993.97,172951.36,False
2023-08-02,Laptop,Electronics,South,181,979.35,177263.02,False
2023-08-02,Smartphone,Electronics,East,136,701.83,95449.23,False
2023-08-02,Smartphone,Electronics,West,136,709.85,96539.68,False
2023-08-02,Smartphone,Electronics,North,76,550.42,41832.21,True
2023-08-02,Smartphone,Electronics,South,130,552.49,71823.32,True
2023-08-02,Headphones,Electronics,East,168,160.59,26978.39,False
2023-08-02,Headphones,Electronics,West,140,154.02,21562.76,False
2023-08-02,Headphones,Electronics,North,125,157.93,19741.5,False
2023-08-02,Headphones,Electronics,South,105,159.8,16778.56,False
2023-08-02,Coffee Maker,Appliances,East,150,63.38,9506.9,True
2023-08-02,Coffee Maker,Appliances,West,117,81.44,9528.76,False
2023-08-02,Coffee Maker,Appliances,North,151,62.88,9494.37,True
2023-08-02,Coffee Maker,Appliances,South,138,65.33,9015.94,True
2023-08-02,Blender,Appliances,East,199,49.12,9774.31,False
2023-08-02,Blender,Appliances,West,202,41.24,8330.39,True
2023-08-02,Blender,Appliances,North,175,49.56,8672.85,False
2023-08-02,Blender,Appliances,South,198,51.13,10123.89,False
2023-08-02,Office Chair,Furniture,East,140,202.05,28286.91,False
2023-08-02,Office Chair,Furniture,West,133,205.58,27341.55,False
2023-08-02,Office Chair,Furniture,North,203,193.83,39348.32,False
2023-08-02,Office Chair,Furniture,South,145,195.12,28292.34,False
2023-08-02,Desk,Furniture,East,146,294.0,42923.28,False
2023-08-02,Desk,Furniture,West,134,292.77,39230.61,False
2023-08-02,Desk,Furniture,North,166,294.19,48836.36,False
2023-08-02,Desk,Furniture,South,205,299.1,61315.23,False
2023-08-03,Laptop,Electronics,East,339,976.24,330944.75,False
2023-08-03,Laptop,Electronics,West,296,1017.08,301054.55,False
2023-08-03,Laptop,Electronics,North,253,988.33,250047.88,False
2023-08-03,Laptop,Electronics,South,266,1022.1,271877.55,False
2023-08-03,Smartphone,Electronics,East,112,702.67,78698.93,False
2023-08-03,Smartphone,Electronics,West,149,693.97,103402.22,False
2023-08-03,Smartphone,Electronics,North,81,713.78,57816.11,False
2023-08-03,Smartphone,Electronics,South,153,683.9,104636.69,False
2023-08-03,Headphones,Electronics,East,136,157.49,21418.61,False
2023-08-03,Headphones,Electronics,West,102,162.39,16563.62,False
2023-08-03,Headphones,Electronics,North,75,156.85,11763.48,False
2023-08-03,Headphones,Electronics,South,177,162.87,28828.61,False
2023-08-03,Coffee Maker,Appliances,East,156,79.13,12344.98,False
2023-08-03,Coffee Maker,Appliances,West,89,78.92,7023.5,False
2023-08-03,Coffee Maker,Appliances,North,119,77.93,9274.07,False
2023-08-03,Coffee Maker,Appliances,South,174,79.18,13776.48,False
2023-08-03,Blender,Appliances,East,218,40.22,8767.13,True
2023-08-03,Blender,Appliances,West,150,49.76,7463.73,False
2023-08-03,Blender,Appliances,North,230,48.25,11097.24,False
2023-08-03,Blender,Appliances,South,124,50.95,6318.1,False
2023-08-03,Office Chair,Furniture,East,128,202.31,25895.31,False
2023-08-03,Office Chair,Furniture,West,109,202.87,22113.08,False
2023-08-03,Office Chair,Furniture,North,112,205.16,22977.85,False
2023-08-03,Office Chair,Furniture,South,88,197.19,17353.13,False
2023-08-03,Desk,Furniture,East,153,297.77,45558.13,False
2023-08-03,Desk,Furniture,West,160,246.52,39442.96,True
2023-08-03,Desk,Furniture,North,163,306.98,50037.86,False
2023-08-03,Desk,Furniture,South,118,307.23,36253.33,False
2023-08-04,Laptop,Electronics,East,208,987.32,205363.29,False
2023-08-04,Laptop,Electronics,West,272,1019.68,277353.75,False
2023-08-04,Laptop,Electronics,North,253,1011.37,255876.73,False
2023-08-04,Laptop,Electronics,South,200,1024.2,204839.25,False
2023-08-04,Smartphone,Electronics,East,120,688.73,82648.08,False
2023-08-04,Smartphone,Electronics,West,123,688.74,84714.41,False
2023-08-04,Smartphone,Electronics,North,88,701.38,61721.37,False
2023-08-04,Smartphone,Electronics,South,78,693.82,54117.63,False
2023-08-04,Headphones,Electronics,East,139,159.34,22147.74,False
2023-08-04,Headphones,Electronics,West,120,160.03,19204.04,False
2023-08-04,Headphones,Electronics,North,135,157.83,21306.76,False
2023-08-04,Headphones,Electronics,South,118,158.93,18753.39,False
2023-08-04,Coffee Maker,Appliances,East,125,78.18,9772.56,False
2023-08-04,Coffee Maker,Appliances,West,119,78.54,9346.23,False
2023-08-04,Coffee Maker,Appliances,North,166,63.21,10492.36,True
2023-08-04,Coffee Maker,Appliances,South,136,78.82,10719.06,False
2023-08-04,Blender,Appliances,East,172,48.9,8411.07,False
2023-08-04,Blender,Appliances,West,196,40.28,7894.96,True
2023-08-04,Blender,Appliances,North,168,50.48,8480.5,False
2023-08-04,Blender,Appliances,South,136,41.37,5626.3,True
2023-08-04,Office Chair,Furniture,East,162,199.35,32295.12,False
2023-08-04,Office Chair,Furniture,West,195,206.83,40331.55,False
2023-08-04,Office Chair,Furniture,North,146,196.22,28647.58,False
2023-08-04,Office Chair,Furniture,South,177,198.44,35124.21,False
2023-08-04,Desk,Furniture,East,272,306.46,83357.58,False
2023-08-04,Desk,Furniture,West,111,295.75,32827.92,False
2023-08-04,Desk,Furniture,North,142,309.59,43962.07,False
2023-08-04,Desk,Furniture,South,139,310.69,43186.35,False
2023-08-05,Laptop,Electronics,East,242,1002.88,242697.85,False
2023-08-05,Laptop,Electronics,West,203,1025.54,208185.11,False
2023-08-05,Laptop,Electronics,North,134,1010.27,135376.52,False
2023-08-05,Laptop,Electronics,South,128,977.8,125158.92,False
2023-08-05,Smartphone,Electronics,East,92,717.66,66024.87,False
2023-08-05,Smartphone,Electronics,West,77,724.45,55782.46,False
2023-08-05,Smartphone,Electronics,North,45,669.44,30124.85,False
2023-08-05,Smartphone,Electronics,South,102,552.88,56394.0,True
2023-08-05,Headphones,Electronics,East,117,156.47,18306.98,False
2023-08-05,Headphones,Electronics,West,105,157.24,16509.76,False
2023-08-05,Headphones,Electronics,North,95,127.01,12065.92,True
2023-08-05,Headphones,Electronics,South,105,162.95,17109.83,False
2023-08-05,Coffee Maker,Appliances,East,69,81.99,5657.27,False
